"mm","mdd","dd","hr","Ts_c","VPD","precip","uh","O3_ppb_zR","Rn_MJ","P_kPa","PAR"
6,12,163,19,18.3783,0.96284044,0,2.59498,30,0.1391418,101.91,238.130361
6,12,163,20,17.7582,0.937405666,0,2.31198,30,0,101.9,97.14021705
6,12,163,21,16.4375,0.820137644,0,1.6714,30,0,101.95,27.09418185
6,12,163,22,15.0353,0.673453957,0,2.0358,30,0,101.97,0.0333153
6,12,163,23,14.6471,0.69491247,0,1.96216,30,0,101.93,0
6,12,163,24,14.3435,0.662812694,0,1.78906,30,0,101.91,0
6,13,164,1,14.2574,0.652205567,0.0825,2.18274,30,0,101.86,0
6,13,164,2,14.21,0.646823365,0.0825,2.0491,30,0,101.84,0.897598499
6,13,164,3,13.989,0.593242126,0.0825,2.22149,30,0,101.82,13.49724137
6,13,164,4,13.4471,0.486755744,0.0825,2.15706,30,0,101.77,96.6082005
6,13,164,5,13.7977,0.467168028,0.0825,1.77447,30,0.20763,101.76,290.6225235
6,13,164,6,14.9551,0.52377443,0.0825,1.51355,30,0.5271012,101.74,419.4787005
6,13,164,7,16.074,0.575128795,0.0825,1.55217,30,0.3712428,101.72,286.832394
6,13,164,8,18.8903,0.892734458,0.0825,2.8953,30,1.3931712,101.67,1067.045873
6,13,164,9,21.6602,1.321863908,0.0825,2.8475,30,1.606086,101.62,1223.527014
6,13,164,10,23.2263,1.427486403,0.0825,4.33276,30,1.643436,101.62,1211.691857
6,13,164,11,24.3561,1.619873035,0.0825,3.7802,30,1.6575012,101.56,1257.070586
6,13,164,12,25.083,1.891086693,0.0825,4.54881,30,2.1837456,101.56,1606.038071
6,13,164,13,25.6185,2.040879296,0.0825,4.56504,30,2.063124,101.56,1517.010129
6,13,164,14,25.561,1.988514548,0.0825,4.19807,30,1.37133,101.5,991.648413
6,13,164,15,24.6074,1.71042933,0.0825,3.46742,30,0.460854,101.48,392.2506405
6,13,164,16,23.9656,1.368887922,0.0825,2.64422,30,0.4625604,101.49,381.64527
6,13,164,17,24.0596,1.411452773,0.0825,2.79535,30,1.1573856,101.47,872.001243
6,13,164,18,23.273,1.287361094,0.0825,2.67892,30,0.411876,101.43,377.059275
6,13,164,19,21.5318,1.06045446,0.0825,3.09706,30,0.04127076,101.45,108.3436178
6,13,164,20,20.285,0.856759422,0.0825,2.34069,30,0,101.45,43.7495697
6,13,164,21,20.1537,0.807256254,0.0825,2.60367,30,0,101.42,7.280524125
6,13,164,22,17.6479,0.132794589,0.0825,2.70404,30,0,101.39,2.39360148
6,13,164,23,16.9161,0.101039393,0.0825,2.18947,30,0,101.38,0
6,13,164,24,16.1578,0.063776698,0.0825,1.69961,30,0,101.39,0
6,14,165,1,15.4618,0.036655587,0,2.15688,30,0,101.39,0
6,14,165,2,15.3648,0.041965589,0,1.58878,30,0,101.36,0.0333153
6,14,165,3,15.0599,0.037434781,0,1.74993,30,0,101.32,0.731377773
6,14,165,4,14.8447,0,0,2.06244,30,0,101.34,17.81901725
6,14,165,5,15.1119,0.005733922,0,1.89656,30,0.20867832,101.35,176.2286828
6,14,165,6,15.7113,0,0,1.7736,30,0.18513756,101.34,151.5944862
6,14,165,7,16.9165,0.010296692,0,1.75221,30,0.4475736,101.33,343.7131275
6,14,165,8,18.0132,0.071392345,0,1.96751,30,0.32641344,101.36,225.76257
6,14,165,9,18.3976,0.129316422,0,2.09464,30,0.5683824,101.41,388.9273365
6,14,165,10,18.234,0.184998708,0,1.63391,30,0.7569936,101.42,526.8567915
6,14,165,11,18.9867,0.309774187,0,1.99387,30,0.6819912,101.41,472.5364005
6,14,165,12,19.7651,0.458302671,0,1.90905,30,1.032732,101.4,725.5599345
6,14,165,13,21.3444,0.728336873,0,2.34774,30,1.7815716,101.37,1270.203395
6,14,165,14,22.2884,0.92517874,0,2.40024,30,1.7220564,101.33,1229.013756
6,14,165,15,22.658,1.049242983,0,2.43236,30,1.3398048,101.34,963.3242385
6,14,165,16,22.8576,1.131291616,0,2.93735,30,1.0479672,101.33,792.114444
6,14,165,17,23.1987,1.278128332,0,3.02659,30,0.9916956,101.28,782.5743405
6,14,165,18,23.2037,1.373712082,0,2.43673,30,0.63135,101.25,568.412487
6,14,165,19,22.582,1.440445636,0,2.59131,30,0.2624058,101.26,347.038488
6,14,165,20,21.358,1.24098653,0,2.8021,30,0,101.28,144.0481595
6,14,165,21,19.5798,0.970744507,0,2.63289,30,0,101.29,20.07962487
6,14,165,22,17.7495,0.65263663,0,2.72907,30,0,101.31,0.299200185
6,14,165,23,16.5175,0.526753159,0,2.77901,30,0,101.32,0
6,14,165,24,15.6296,0.513407457,0,3.06223,30,0,101.32,0
6,15,166,1,14.5934,0.384046503,0,2.81917,30,0,101.33,0
6,15,166,2,13.6053,0.24992047,0,2.95315,30,0,101.33,0.0333153
6,15,166,3,13.183,0.203910053,0,2.68451,30,0,101.33,22.27374585
6,15,166,4,12.6809,0.171851673,0,2.08592,30,0,101.33,138.9285027
6,15,166,5,13.6197,0.256402468,0,2.03486,30,0.29365488,101.34,389.957643
6,15,166,6,15.3199,0.422224705,0,1.50896,30,0.5180292,101.32,556.312041
6,15,166,7,16.9052,0.612380691,0,1.69827,30,0.9350172,101.31,826.0240725
6,15,166,8,17.9507,0.735545387,0,2.47221,30,1.1012724,101.33,922.0996395
6,15,166,9,18.5787,0.994172608,0,3.82589,30,1.6493508,101.34,1239.119397
6,15,166,10,18.1692,0.978769225,0,3.20526,30,0.8758368,101.35,669.908988
6,15,166,11,17.7846,0.848742916,0,3.00011,30,1.44036,101.35,1062.823878
6,15,166,12,18.958,1.037479732,0,2.47867,30,1.2134556,101.31,906.7087935
6,15,166,13,20.1891,1.264875034,0,2.50507,30,2.2101336,101.3,1630.306827
6,15,166,14,20.0456,1.161045452,0,2.88422,30,1.6535304,101.29,1224.458609
6,15,166,15,20.4145,1.124750813,0,3.72317,30,1.6762788,101.28,1229.877486
6,15,166,16,20.131,1.177317519,0,3.131,30,1.3212576,101.27,1016.813804
6,15,166,17,20.3452,1.352892327,0,2.57404,30,1.0964052,101.25,890.386353
6,15,166,18,20.7844,1.315790621,0,2.76839,30,0.6178536,101.23,589.224267
6,15,166,19,20.903,1.263466882,0,2.10383,30,0.25726032,101.23,359.838144
6,15,166,20,20.3571,1.088395053,0,1.76821,30,0,101.26,152.3590929
6,15,166,21,18.9273,0.794214261,0,2.18256,30,0,101.31,15.12621558
6,15,166,22,17.2606,0.558585303,0,2.85809,30,0,101.31,0
6,15,166,23,16.1783,0.426139606,0,3.01309,30,0,101.31,0
6,15,166,24,15.3477,0.339140926,0,2.77255,30,0,101.32,0
6,16,167,1,15.1378,0.317072459,0,2.66543,30,0,101.32,0
6,16,167,2,14.4701,0.24372786,0,2.26298,30,0,101.35,0
6,16,167,3,14.0927,0.186297379,0,2.28046,30,0,101.39,21.4093989
6,16,167,4,14.134,0.22259464,0,2.43894,30,0.04699908,101.45,175.6302413
6,16,167,5,14.7641,0.372887043,0,2.89144,30,0.21436344,101.52,344.0133765
6,16,167,6,15.4287,0.489272328,0,3.12596,30,0.5635296,101.55,578.053359
6,16,167,7,15.9219,0.536702271,0,3.24678,30,0.9634176,101.58,834.8999265
6,16,167,8,16.1744,0.573396484,0,3.40694,30,1.3493484,101.59,1085.398079
6,16,167,9,17.1052,0.690577196,0,2.47079,30,1.692288,101.61,1313.021781
6,16,167,10,18.0711,0.816774794,0,2.2254,30,1.9601496,101.61,1493.006661
6,16,167,11,18.9345,0.909746269,0,2.96192,30,2.1239028,101.59,1597.727754
6,16,167,12,19.7446,1.036229018,0,2.63716,30,2.1961692,101.6,1643.271003
6,16,167,13,20.8681,1.203698224,0,1.73984,30,2.1688776,101.58,1613.350985
6,16,167,14,21.5892,1.328405406,0,1.33064,30,1.9794096,101.56,1475.055473
6,16,167,15,22.2407,1.421428502,0,1.54233,30,1.821132,101.53,1357.102859
6,16,167,16,22.5918,1.476139607,0,2.35722,30,1.4623776,101.48,1114.884176
6,16,167,17,22.5571,1.473168391,0,2.19324,30,1.082376,101.46,871.935435
6,16,167,18,22.6163,1.437766815,0,2.63054,30,0.6353856,101.42,583.939062
6,16,167,19,21.2372,1.184667963,0,2.51825,30,0.21510684,101.41,313.262532
6,16,167,20,20.6822,0.968930409,0,2.20008,30,0,101.39,140.6903063
6,16,167,21,19.2916,0.685736234,0,1.97159,30,0,101.36,27.26034705
6,16,167,22,17.6544,0.480141789,0,2.15677,30,0,101.36,0
6,16,167,23,16.1413,0.329570485,0,1.73807,30,0,101.36,0
6,16,167,24,15.1884,0.234546767,0,2.35521,30,0,101.33,0
6,17,168,1,14.1815,0.138775747,0,2.50115,30,0,101.3,0
6,17,168,2,14.0451,0.229341972,0,2.5762,30,0,101.27,0.1994805
6,17,168,3,13.3019,0.246805151,0,3.02275,30,0,101.22,10.9706666
6,17,168,4,12.6427,0.287167034,0,2.64398,30,0,101.2,143.7489387
6,17,168,5,13.0963,0.322248364,0,2.59681,30,0.17289252,101.16,371.2414365
6,17,168,6,14.5554,0.408275908,0,2.38422,30,0.5499396,101.12,622.50255
6,17,168,7,16.5422,0.606044785,0,2.49363,30,0.953766,101.06,877.4530245
6,17,168,8,17.8674,0.725714946,0,3.45775,30,1.3467708,101.04,1122.365723
6,17,168,9,18.9671,0.880515067,0,3.51405,30,1.6687332,101.02,1330.010528
6,17,168,10,19.837,1.026110438,0,3.48362,30,1.9350252,100.98,1507.634546
6,17,168,11,20.7884,1.242817372,0,3.53753,30,2.1287484,100.94,1637.952894
6,17,168,12,21.4881,1.515477718,0,4.22792,30,2.2206312,100.88,1698.126084
6,17,168,13,22.1069,1.631258824,0,3.5025,30,2.167182,100.81,1652.911875
6,17,168,14,22.2784,1.743200383,0,3.83046,30,2.021778,100.75,1544.867478
6,17,168,15,22.6985,1.812796972,0,3.64255,30,1.7942076,100.7,1379.343906
6,17,168,16,22.6794,1.865460843,0,3.90073,30,1.4807844,100.65,1167.277626
6,17,168,17,22.6672,1.909880607,0,3.76615,30,1.048896,100.59,892.446966
6,17,168,18,22.4611,1.889566138,0,2.92191,30,0.6465348,100.54,637.2291465
6,17,168,19,21.9271,1.749121671,0,2.86964,30,0.21536892,100.54,362.199006
6,17,168,20,20.9041,1.389891051,0,2.10696,30,0,100.55,129.3207404
6,17,168,21,19.3888,1.062463075,0,2.08307,30,0,100.57,20.31233841
6,17,168,22,18.6194,0.926559936,0,2.42316,30,0,100.6,0.0333153
6,17,168,23,16.867,0.654716527,0,2.06476,30,0,100.62,0
6,17,168,24,15.7951,0.469450519,0,2.04328,30,0,100.65,0
6,18,169,1,14.9198,0.335588505,0,0.809886,30,0,100.68,0
6,18,169,2,14.5164,0.238939852,0,1.55458,30,0,100.72,0.06642495
6,18,169,3,13.4525,0.152945437,0,2.24109,30,0,100.75,13.13155454
6,18,169,4,11.9356,0.221423861,0,3.87876,30,0,100.88,58.51009845
6,18,169,5,10.6944,0.231387227,0,3.8535,30,0.16998084,100.99,167.2526772
6,18,169,6,10.6086,0.325890808,0,3.67264,30,0.18757296,101.11,156.8471985
6,18,169,7,10.5088,0.335386388,0,4.42145,30,0.5828616,101.21,465.155622
6,18,169,8,10.859,0.395245634,0,3.93049,30,0.6593688,101.26,500.827671
6,18,169,9,11.8574,0.430850392,0,3.24742,30,1.2678768,101.31,981.9396765
6,18,169,10,12.5547,0.454050805,0,3.15716,30,1.6144092,101.36,1209.065706
6,18,169,11,13.143,0.530599574,0,2.25723,30,1.4754996,101.36,1047.897801
6,18,169,12,13.8635,0.610002883,0,2.3676,30,1.973142,101.37,1466.013042
6,18,169,13,14.7077,0.697974186,0,1.71812,30,1.7051328,101.36,1311.127745
6,18,169,14,15.6313,0.830493534,0,1.74161,30,2.079018,101.34,1587.554249
6,18,169,15,16.5185,0.955276588,0,1.64605,30,1.7894736,101.32,1356.105456
6,18,169,16,17.3374,1.057571555,0,0.916636,30,1.7059464,101.28,1281.440111
6,18,169,17,17.604,1.07268811,0,1.12541,30,1.2330288,101.24,970.470576
6,18,169,18,17.7332,1.061307388,0,0.705108,30,0.4520916,101.22,490.2223005
6,18,169,19,17.7123,1.027996059,0,0.931183,30,0.15536412,101.22,300.6294525
6,18,169,20,16.5663,0.813769955,0,1.22526,30,0,101.22,71.7414138
6,18,169,21,13.7882,0.56420222,0,2.72291,30,0,101.27,17.85225029
6,18,169,22,12.1344,0.473587556,0,2.766,30,0,101.27,0.06642495
6,18,169,23,11.583,0.334726792,0,2.34224,30,0,101.26,0
6,18,169,24,11.0843,0.240779533,0,2.40712,30,0,101.26,0
6,19,170,1,10.8006,0.176178118,0,2.82048,30,0,101.25,0
6,19,170,2,10.4531,0.16326767,0,2.97898,30,0,101.2,0
6,19,170,3,9.87167,0.120057956,0,2.78208,30,0,101.19,19.41473786
6,19,170,4,9.82021,0.094743212,0,3.09033,30,0,101.15,126.8938647
6,19,170,5,11.3741,0.131824294,0,2.94977,30,0.23921352,101.12,362.264814
6,19,170,6,13.1355,0.203782967,0,2.56653,30,0.5340348,101.1,566.417682
6,19,170,7,15.6476,0.417253306,0,2.59532,30,0.9592452,101.08,843.2122995
6,19,170,8,17.5735,0.656026628,0,2.9128,30,1.343322,101.06,1087.625268
6,19,170,9,19.3673,0.8901954,0,3.78533,30,1.6992396,101.01,1326.619359
6,19,170,10,20.0923,0.863215007,0,4.32576,30,1.3471344,100.95,1066.280855
6,19,170,11,21.0781,1.016741724,0,4.91948,30,1.9034928,100.89,1415.846781
6,19,170,12,21.826,1.252977956,0,5.30798,30,1.5299892,100.84,1147.265825
6,19,170,13,22.3614,1.370974724,0,5.76965,30,1.790604,100.79,1346.2322
6,19,170,14,23.3471,1.636413702,0,5.50915,30,2.09664,100.73,1544.867478
6,19,170,15,23.2475,1.677657279,0,5.40221,30,1.5954372,100.68,1209.333051
6,19,170,16,23.2797,1.819510356,0,5.064,30,1.0274976,100.64,848.762793
6,19,170,17,22.5616,1.800167295,0,4.23124,30,0.6266628,100.61,563.2609545
6,19,170,18,22.0235,1.792871075,0,4.36995,30,0.3125052,100.54,369.047151
6,19,170,19,21.5573,1.754670651,0,3.51464,30,0.11528424,100.49,272.5376625
6,19,170,20,20.3001,1.445307508,0,3.21927,30,0,100.5,128.6891892
6,19,170,21,18.7671,1.153393793,0,2.47539,30,0,100.5,18.11821743
6,19,170,22,17.55,0.911636186,0,1.99479,30,0,100.47,0
6,19,170,23,16.6483,0.744570282,0,3.00538,30,0,100.46,0
6,19,170,24,15.9664,0.604383019,0,2.90848,30,0,100.41,0
6,20,171,1,15.4383,0.519205027,0,3.10912,30,0,100.35,0
6,20,171,2,14.9114,0.435038681,0,2.70618,30,0,100.31,0
6,20,171,3,14.3782,0.348381445,0,2.49023,30,0,100.23,12.13421373
6,20,171,4,14.4061,0.324905028,0,2.66564,30,0,100.17,61.66847115
6,20,171,5,14.9568,0.357396219,0,2.51002,30,0.24876792,100.13,324.198999
6,20,171,6,15.3075,0.374559579,0,3.35966,30,0.35527428,100.09,383.4076905
6,20,171,7,16.252,0.469175671,0,3.2802,30,0.5160528,100.02,463.860027
6,20,171,8,16.8611,0.542880963,0,3.70092,30,0.6317352,100,487.295901
6,20,171,9,17.2426,0.610379908,0,4.07002,30,0.966186,99.99,739.9883385
6,20,171,10,18.2302,0.852080614,0,4.57992,30,1.037232,99.95,771.4363365
6,20,171,11,17.5504,0.723975197,0,4.32256,30,0.8107956,99.93,600.892848
6,20,171,12,18.5172,0.82033001,0,4.54183,30,1.3030848,99.89,978.383988
6,20,171,13,19.7762,1.001491304,0,3.725,30,1.2969864,99.83,955.6781715
6,20,171,14,21.4353,1.39157233,0,4.32556,30,1.8584028,99.74,1375.854026
6,20,171,15,21.7173,1.555590389,0,4.49773,30,1.1565792,99.66,920.7711405
6,20,171,16,21.632,1.449275313,0,4.14798,30,0.5953608,99.59,480.0837555
6,20,171,17,20.6137,1.228373619,0,3.31609,30,0,99.54,57.3134211
6,20,171,18,20.0439,1.10853835,0,3.27036,30,0,99.51,24.99984225
6,20,171,19,19.6185,1.023073245,0,2.47305,30,0,99.48,33.7763673
6,20,171,20,18.6194,1.022506363,0,1.5354,30,0,99.48,40.79088315
6,20,171,21,18.0199,0.890435148,0,1.34277,30,0,99.45,7.147550835
6,20,171,22,17.5911,0.795926444,0,1.73937,30,0,99.41,0
6,20,171,23,16.5151,0.640603473,0,1.80251,30,0,99.41,0
6,20,171,24,15.8346,0.572425438,0,2.0833,30,0,99.38,0
6,21,172,1,15.0333,0.465285763,0,2.32865,30,0,99.35,0
6,21,172,2,15.1188,0.42310639,0,2.42186,30,0,99.32,0
6,21,172,3,15.4948,0.476658829,0,2.93566,30,0,99.28,7.147550835
6,21,172,4,15.1368,0.410099929,0,2.11587,30,0.022795308,99.28,90.4913469
6,21,172,5,15.2913,0.383450768,0,2.61165,30,0.10860876,99.28,120.2118849
6,21,172,6,13.4019,0.26202484,0,3.23435,30,0.10211976,99.34,90.59108715
6,21,172,7,11.9393,0.250853014,0,2.49043,30,0.21022848,99.39,161.93354
6,21,172,8,10.8724,0.137925845,0,1.96355,30,0.2527848,99.4,196.7404194
6,21,172,9,12.1242,0.234109141,0,2.10143,30,0.6000732,99.42,441.3187305
6,21,172,10,13.7007,0.385460107,0,3.33222,30,1.04157,99.45,758.8711215
6,21,172,11,14.8092,0.537228283,0,2.81777,30,0.9577116,99.48,710.134128
6,21,172,12,14.9009,0.595092403,0,3.27,30,0.89487,99.52,673.4646765
6,21,172,13,15.4572,0.790484095,0,4.235,30,1.2891528,99.56,974.32857
6,21,172,14,16.2139,0.920563357,0,3.94367,30,1.5753924,99.57,1172.696504
6,21,172,15,16.5541,1.034990943,0,3.99808,30,1.2368232,99.58,959.102244
6,21,172,16,16.7911,1.109290774,0,3.68407,30,0.7419852,99.6,658.372023
6,21,172,17,17.3121,1.190571834,0,4.43985,30,1.0941012,99.62,908.471214
6,21,172,18,17.1845,1.298690687,0,4.32673,30,0.6848388,99.7,663.558516
6,21,172,19,16.6199,1.149194701,0,3.52878,30,0.27750024,99.77,405.981891
6,21,172,20,15.9736,1.001717551,0,2.28035,30,0,99.81,174.0346029
6,21,172,21,14.6158,0.849738066,0,2.4494,30,0,99.88,29.85359355
6,21,172,22,13.1179,0.69563976,0,2.7005,30,0,99.93,0.432177588
6,21,172,23,11.8446,0.58339552,0,2.91248,30,0,100.01,0
6,21,172,24,10.8913,0.448031302,0,2.80841,30,0,100.06,0
6,22,173,1,9.99867,0.345432552,0,2.62353,30,0,100.14,0
6,22,173,2,9.15891,0.26506887,0,2.48603,30,0,100.19,0.06642495
6,22,173,3,8.47611,0.200400461,0,2.69982,30,0,100.23,29.7538533
6,22,173,4,8.65555,0.197803452,0,2.10747,30,0,100.27,147.6383972
6,22,173,5,9.62521,0.245761047,0,1.66932,30,0.19786248,100.34,364.358331
6,22,173,6,11.0508,0.340692108,0,1.40064,30,0.5340024,100.42,598.898043
6,22,173,7,12.3688,0.454576781,0,1.09697,30,0.88983,100.47,827.852301
6,22,173,8,13.696,0.645166343,0,1.77144,30,1.2765024,100.53,1065.750278
6,22,173,9,14.7531,0.812175226,0,1.69099,30,1.5776496,100.58,1266.64565
6,22,173,10,15.6925,0.870098333,0,1.61947,30,1.7880372,100.6,1389.616124
6,22,173,11,16.1699,0.934550925,0,1.50687,30,1.752732,100.65,1349.35808
6,22,173,12,16.6821,1.045167337,0,1.02651,30,1.4304348,100.68,1133.236382
6,22,173,13,17.4289,1.172441744,0,1.41658,30,0.9037944,100.71,739.488609
6,22,173,14,18.3522,1.325596753,0,1.09228,30,2.1035232,100.71,1578.777107
6,22,173,15,18.9284,1.457005156,0,1.71615,30,1.7989092,100.74,1349.989425
6,22,173,16,17.2477,0.917507031,0,3.4348,30,0.34201188,100.8,350.7957135
6,22,173,17,18.0989,1.081632901,0,3.2473,30,1.0946808,100.81,860.1989895
6,22,173,18,16.3951,0.85004985,0,3.32638,30,0,100.86,161.5014693
6,22,173,19,15.9917,0.890112029,0,3.26966,30,0.13461948,100.91,182.345742
6,22,173,20,15.0599,0.800030631,0,2.28975,30,0,100.97,42.32009655
6,22,173,21,14.1169,0.692424787,0,2.04819,30,0,101.02,7.11429723
6,22,173,22,13.3182,0.584286105,0,1.37834,30,0,101.07,0.0333153
6,22,173,23,12.6757,0.475073747,0,1.71817,30,0,101.06,0
6,22,173,24,12.3482,0.420094082,0,1.49502,30,0,101.08,0
6,23,174,1,11.7365,0.365979492,0.929583333,2.4377,30,0,101.07,0
6,23,174,2,10.7607,0.168164689,0.929583333,2.49299,30,0,101.1,0
6,23,174,3,10.1172,0.070009547,0.929583333,3.12635,30,0,101.14,0.831109797
6,23,174,4,9.98659,0.063257523,0.929583333,3.21477,30,0,101.13,13.6634477
6,23,174,5,9.91122,0.035645099,0.929583333,3.12718,30,0,101.14,23.703219
6,23,174,6,9.76049,0.029437857,0.929583333,3.61801,30,0.025903368,101.16,46.8413118
6,23,174,7,12.3688,0.454576781,0.929583333,3.97245,30,0.02994246,101.16,46.24307595
6,23,174,8,13.696,0.645166343,0.929583333,4.20115,30,0.08527428,101.15,79.18820595
6,23,174,9,14.7531,0.812175226,0.929583333,4.04934,30,0.33145308,101.1,272.005029
6,23,174,10,15.6925,0.870098333,0.929583333,4.84188,30,0.25273548,101.09,215.225064
6,23,174,11,16.1699,0.934550925,0.929583333,4.5758,30,0.22436136,101.11,208.874592
6,23,174,12,16.6821,1.045167337,0.929583333,4.23874,30,0.2111526,101.14,184.0744359
6,23,174,13,17.4289,1.172441744,0.929583333,4.05879,30,0.31734864,101.16,261.434619
6,23,174,14,18.3522,1.325596753,0.929583333,4.44767,30,0.6545916,101.16,490.6541655
6,23,174,15,18.9284,1.457005156,0.929583333,4.45215,30,0.4887504,101.13,352.7905185
6,23,174,16,17.2477,0.917507031,0.929583333,3.77633,30,0.29759724,101.16,225.297801
6,23,174,17,18.0989,1.081632901,0.929583333,4.24536,30,0.31655124,101.15,240.7894155
6,23,174,18,7.65036,0.032155125,0.929583333,3.85621,30,0.17550432,101.15,141.6877088
6,23,174,19,8.0665,0.058251939,0.929583333,3.24351,30,0.26493156,101.14,212.5989135
6,23,174,20,7.82502,0.063136325,0.929583333,3.00142,30,0,101.13,112.532297
6,23,174,21,7.79355,0.064236439,0.929583333,2.88917,30,0,101.14,28.85619105
6,23,174,22,7.40929,0.061538464,0.929583333,2.4118,30,0,101.16,0.432177588
6,23,174,23,6.73257,0.050209921,0.929583333,2.25464,30,0,101.17,0
6,23,174,24,4.64432,0.03973778,0.929583333,3.02944,30,0,101.16,0
6,24,175,1,5.10681,0.067136427,0.004583333,2.93251,30,0,101.16,0
6,24,175,2,5.4289,0.079155883,0.004583333,3.27663,30,0,101.16,0
6,24,175,3,5.56809,0.070238107,0.004583333,2.81104,30,0,101.18,7.11429723
6,24,175,4,6.16454,0.08614383,0.004583333,2.99382,30,0,101.19,103.622922
6,24,175,5,8.55739,0.140722175,0.004583333,2.8541,30,0.20603304,101.22,353.820825
6,24,175,6,8.37833,0.205867558,0.004583333,2.40329,30,0.5719392,101.23,605.1477465
6,24,175,7,9.92472,0.337707981,0.004583333,2.12413,30,0.9716292,101.24,871.569378
6,24,175,8,11.6308,0.528945669,0.004583333,2.93441,30,1.3658328,101.27,1131.706346
6,24,175,9,13.6737,0.757132011,0.004583333,3.53199,30,1.7135568,101.3,1366.246058
6,24,175,10,15.5349,0.931793068,0.004583333,3.36167,30,1.9808388,101.3,1541.877327
6,24,175,11,16.3328,1.111810499,0.004583333,2.93806,30,2.1621708,101.31,1663.55015
6,24,175,12,16.99,1.252093533,0.004583333,2.77563,30,2.234412,101.33,1710.426011
6,24,175,13,17.7798,1.358203746,0.004583333,2.13592,30,2.266182,101.34,1680.505992
6,24,175,14,18.6837,1.512249522,0.004583333,2.07159,30,2.177028,101.34,1585.094675
6,24,175,15,19.535,1.620397137,0.004583333,1.13126,30,1.922832,101.33,1416.14703
6,24,175,16,19.8571,1.70198575,0.004583333,1.54329,30,1.5928704,101.32,1199.293218
6,24,175,17,20.0891,1.748386819,0.004583333,1.77799,30,1.1886552,101.33,947.6660475
6,24,175,18,20.1027,1.734966465,0.004583333,1.21634,30,0.7181712,101.32,663.924573
6,24,175,19,19.8919,1.723233033,0.004583333,1.30465,30,0.2822562,101.33,405.8811225
6,24,175,20,19.1336,1.465433067,0.004583333,0.845927,30,0,101.36,181.0158035
6,24,175,21,16.2481,0.719162606,0.004583333,2.15534,30,0,101.4,33.2112411
6,24,175,22,14.8705,0.602649495,0.004583333,2.26198,30,0,101.44,0.698132394
6,24,175,23,14.0442,0.465856516,0.004583333,2.1018,30,0,101.44,0
6,24,175,24,13.7515,0.457888901,0.004583333,2.59515,30,0,101.46,0
6,25,176,1,12.6727,0.38902719,0.02125,2.84908,30,0,101.5,0
6,25,176,2,12.0066,0.331121811,0.02125,2.74449,30,0,101.5,0.1661652
6,25,176,3,10.4319,0.173160347,0.02125,1.88332,30,0,101.54,13.56372801
6,25,176,4,9.69393,0.142117957,0.02125,1.40397,30,0,101.56,72.5726511
6,25,176,5,10.1111,0.139549404,0.02125,1.85913,30,0.10169856,101.63,215.788545
6,25,176,6,10.5446,0.117729483,0.02125,2.17814,30,0.26892468,101.65,251.892459
6,25,176,7,12.5139,0.156174953,0.02125,2.61252,30,0.5200344,101.68,428.7864195
6,25,176,8,14.7653,0.397028703,0.02125,2.99556,30,1.1418228,101.71,860.764527
6,25,176,9,16.116,0.580068662,0.02125,2.7643,30,1.4726016,101.72,1125.721931
6,25,176,10,16.4271,0.652211886,0.02125,3.09314,30,1.5881868,101.74,1180.809396
6,25,176,11,16.8075,0.705773618,0.02125,2.86437,30,2.0639844,101.75,1469.00525
6,25,176,12,17.6308,0.875560972,0.02125,2.76506,30,2.2524012,101.72,1590.081687
6,25,176,13,18.2234,1.025164174,0.02125,2.94461,30,2.1551364,101.69,1535.95872
6,25,176,14,18.1201,1.087173854,0.02125,3.29286,30,1.9653408,101.69,1416.877088
6,25,176,15,18.1942,1.163273189,0.02125,3.61744,30,1.8854424,101.65,1359.26424
6,25,176,16,17.6664,1.101081395,0.02125,2.5793,30,0.5604336,101.6,455.049981
6,25,176,17,16.7294,0.97562329,0.02125,2.87128,30,0.2893068,101.62,261.932292
6,25,176,18,15.8978,0.869975124,0.02125,2.91164,30,0.34778592,101.58,298.2685905
6,25,176,19,14.882,0.778081301,0.02125,2.3614,30,0.08672724,101.54,170.2113638
6,25,176,20,14.2366,0.733888323,0.02125,2.01134,30,0.01604808,101.5,102.027078
